File Name,Index Type,Threads,Blocks,I/O Time (s),Build Time (s),CPU Time (s),Elapsed Time (s)
index_build_minmax_threads_64_blocks_10000_0.log,minmax,64,10000,2.9144059999999996,3.92927,1.0148640000000002,4.55198
index_build_minmax_threads_64_blocks_10000_1.log,minmax,64,10000,2.923479,4.45847,1.5349910000000002,5.11586
index_build_minmax_threads_64_blocks_10000_2.log,minmax,64,10000,2.933038,3.94908,1.0160420000000001,4.57369
index_build_minmax_threads_64_blocks_10000_3.log,minmax,64,10000,2.955009,4.18967,1.2346609999999996,4.8403
index_build_minmax_threads_64_blocks_10000_4.log,minmax,64,10000,3.0592500000000005,4.60873,1.54948,5.23828
index_build_rtree_threads_1_blocks_1_0.log,rtree,1,1,554.9540251000012,593.857,38.90297489999875,594.392
index_build_rtree_threads_1_blocks_1_1.log,rtree,1,1,554.6687830000008,593.616,38.94721699999923,594.152
index_build_rtree_threads_1_blocks_1_2.log,rtree,1,1,554.2071404999982,593.12,38.91285950000179,593.656
index_build_rtree_threads_1_blocks_1_3.log,rtree,1,1,554.3257971000032,593.218,38.89220289999673,593.744
index_build_rtree_threads_1_blocks_1_4.log,rtree,1,1,554.1547028999983,593.046,38.89129710000179,593.581
index_build_rtree_threads_1_blocks_10_0.log,rtree,1,10,57.16806510000007,62.5681,5.40003489999993,63.0985
index_build_rtree_threads_1_blocks_10_1.log,rtree,1,10,57.17337700000003,62.4953,5.32192299999997,63.0268
index_build_rtree_threads_1_blocks_10_2.log,rtree,1,10,57.00008759999987,60.8862,3.8861124000001297,61.4007
index_build_rtree_threads_1_blocks_10_3.log,rtree,1,10,57.20073330000009,62.7092,5.508466699999914,63.243
index_build_rtree_threads_1_blocks_10_4.log,rtree,1,10,57.232411399999926,62.7886,5.556188600000077,63.3202
index_build_rtree_threads_1_blocks_100_0.log,rtree,1,100,7.981004799999998,12.0599,4.0788952000000025,12.5748
index_build_rtree_threads_1_blocks_100_1.log,rtree,1,100,8.125398599999997,12.4187,4.2933014000000025,12.9476
index_build_rtree_threads_1_blocks_100_2.log,rtree,1,100,7.957730100000003,12.2325,4.274769899999997,12.7634
index_build_rtree_threads_1_blocks_100_3.log,rtree,1,100,8.109187499999999,9.68299,1.573802500000001,10.2132
index_build_rtree_threads_1_blocks_100_4.log,rtree,1,100,7.968744199999998,12.2505,4.281755800000003,12.7795
index_build_rtree_threads_1_blocks_1000_0.log,rtree,1,1000,2.6225609,4.04092,1.4183591,4.58485
index_build_rtree_threads_1_blocks_1000_1.log,rtree,1,1000,2.7631558000000007,4.21003,1.446874199999999,4.75382
index_build_rtree_threads_1_blocks_1000_2.log,rtree,1,1000,2.6680736,4.17375,1.5056764,4.70947
index_build_rtree_threads_1_blocks_1000_3.log,rtree,1,1000,2.8741121,4.33945,1.4653379000000002,4.87817
index_build_rtree_threads_1_blocks_1000_4.log,rtree,1,1000,2.6851903000000004,4.12481,1.4396196999999997,4.64443
index_build_rtree_threads_1_blocks_10000_0.log,rtree,1,10000,2.739016,4.34311,1.6040940000000004,4.93745
index_build_rtree_threads_1_blocks_10000_1.log,rtree,1,10000,3.345564,5.02051,1.6749459999999998,5.6262
index_build_rtree_threads_1_blocks_10000_2.log,rtree,1,10000,2.731861,4.3215,1.5896390000000005,4.91932
index_build_rtree_threads_1_blocks_10000_3.log,rtree,1,10000,2.7074010000000004,4.3117,1.6042989999999997,4.90217
index_build_rtree_threads_1_blocks_10000_4.log,rtree,1,10000,2.7163790000000003,4.31019,1.593811,4.90116
index_build_rtree_threads_2_blocks_1_0.log,rtree,2,1,554.3768810999983,593.362,38.98511890000168,593.897
index_build_rtree_threads_2_blocks_1_1.log,rtree,2,1,554.0355623000014,592.968,38.93243769999856,593.507
index_build_rtree_threads_2_blocks_1_2.log,rtree,2,1,556.3855992999969,595.208,38.82240070000307,595.742
index_build_rtree_threads_2_blocks_1_3.log,rtree,2,1,553.441044000003,592.456,39.01495599999703,592.99
index_build_rtree_threads_2_blocks_1_4.log,rtree,2,1,553.7443562999995,592.566,38.82164370000055,593.106
index_build_rtree_threads_2_blocks_10_0.log,rtree,2,10,57.20135259999998,61.1269,3.9255474000000206,61.658
index_build_rtree_threads_2_blocks_10_1.log,rtree,2,10,57.202007500000065,61.0973,3.8952924999999325,61.6261
index_build_rtree_threads_2_blocks_10_2.log,rtree,2,10,57.081419700000026,60.9777,3.8962802999999724,61.5091
index_build_rtree_threads_2_blocks_10_3.log,rtree,2,10,57.23268559999988,61.1411,3.908414400000119,61.6727
index_build_rtree_threads_2_blocks_10_4.log,rtree,2,10,57.35051550000001,61.4941,4.143584499999996,62.029
index_build_rtree_threads_2_blocks_100_0.log,rtree,2,100,7.9075035999999965,10.1714,2.2638964000000037,10.7061
index_build_rtree_threads_2_blocks_100_1.log,rtree,2,100,8.076081200000006,10.3776,2.301518799999993,10.907
index_build_rtree_threads_2_blocks_100_2.log,rtree,2,100,8.028814799999997,10.3156,2.2867852000000024,10.8484
index_build_rtree_threads_2_blocks_100_3.log,rtree,2,100,7.924228300000003,10.1978,2.273571699999998,10.7278
index_build_rtree_threads_2_blocks_100_4.log,rtree,2,100,7.8933814000000035,10.2191,2.3257185999999956,10.7491
index_build_rtree_threads_2_blocks_1000_0.log,rtree,2,1000,2.6781876,4.63822,1.9600323999999998,5.17252
index_build_rtree_threads_2_blocks_1000_1.log,rtree,2,1000,3.0275867999999995,5.05698,2.029393200000001,5.59207
index_build_rtree_threads_2_blocks_1000_2.log,rtree,2,1000,2.5456591,4.29862,1.7529608999999997,4.84156
index_build_rtree_threads_2_blocks_1000_3.log,rtree,2,1000,3.0185004,5.03508,2.0165795999999996,5.57699
index_build_rtree_threads_2_blocks_1000_4.log,rtree,2,1000,2.8791869,4.89636,2.0171730999999995,5.43758
index_build_rtree_threads_2_blocks_10000_0.log,rtree,2,10000,2.729063,3.77782,1.0487570000000002,4.36745
index_build_rtree_threads_2_blocks_10000_1.log,rtree,2,10000,2.733669,3.83877,1.1051009999999999,4.43206
index_build_rtree_threads_2_blocks_10000_2.log,rtree,2,10000,2.728294,3.77947,1.0511759999999999,4.36896
index_build_rtree_threads_2_blocks_10000_3.log,rtree,2,10000,2.8415039999999996,4.14558,1.3040760000000002,4.75052
index_build_rtree_threads_2_blocks_10000_4.log,rtree,2,10000,2.79934,3.87331,1.07397,4.46768
index_build_rtree_threads_4_blocks_1_0.log,rtree,4,1,556.6104919000026,595.503,38.892508099997485,596.039
index_build_rtree_threads_4_blocks_1_1.log,rtree,4,1,554.2295143000005,593.153,38.92348569999956,593.687
index_build_rtree_threads_4_blocks_1_2.log,rtree,4,1,553.8153108000021,592.686,38.87068919999797,593.222
index_build_rtree_threads_4_blocks_1_3.log,rtree,4,1,553.3180899999993,592.239,38.92091000000073,592.783
index_build_rtree_threads_4_blocks_1_4.log,rtree,4,1,553.6503114000037,592.526,38.87568859999624,593.062
